Engine started up
Pred.Date	MaxError	MeanError	ErrorVariance	Q80%	Q90%
2010-12-14	0.272068125269	0.0505456021002	0.002411185258	0.0633487728337	0.137911979358
2010-12-13	0.0809810625833	0.0231380363529	0.000352338655267	0.033483795431	0.0542820983855
2010-12-10	0.126119835433	0.0254750120451	0.00138347888904	0.0480095114132	0.0936547619487
2011-4-8	0.047155227969	0.0134365490604	0.000110439813847	0.0240612311484	0.027796127566
2011-2-28	0.0516424189115	0.0147114269339	0.000150967592057	0.0273388955368	0.0353251960733
2011-4-1	0.0777469148252	0.0225683218909	0.000415969216865	0.0407764910743	0.055758317596
2011-2-21	0.110050059817	0.0090600746792	0.000139071321657	0.0105005880738	0.0143183847312
2011-2-23	0.104277741783	0.018570774574	0.000426275211119	0.0401085690904	0.0535840313465
2011-2-22	0.0900031119221	0.0164033775405	0.000521686937476	0.0272713271473	0.0497861357972
2011-4-5	0.174208029209	0.0377976565675	0.00276370483496	0.0857427128045	0.143462317844
2011-2-25	0.184905932883	0.041322823894	0.00331627913076	0.0810772014384	0.16189871275
2011-4-4	0.19993804381	0.0448743333373	0.00230922441568	0.0945819975573	0.110184203527
2011-2-24	0.0803284923771	0.0252393342901	0.000389423760977	0.0443909031805	0.0521497570543
2011-4-7	0.0505970159815	0.0118470155952	0.000202271778683	0.0220965977261	0.0403968888701
2011-4-6	0.0183405084139	0.00414711936202	1.35140611838e-05	0.00707010236809	0.0108492349374
2011-3-8	0.0565782421423	0.0153571689636	0.000218447958641	0.0377832715669	0.0403267379198
2010-12-23	0.0262429090565	0.00941885721161	3.87857439408e-05	0.0159591325499	0.0189638681278
2011-3-7	0.0824239586542	0.022509826745	0.00075407832233	0.0580521385559	0.065437648387
2010-12-22	0.0546204096519	0.00990527494979	0.000141763287243	0.0212717988956	0.0247320146888
2011-3-2	0.0767685916545	0.0162839254012	0.000159650571149	0.0264597416542	0.0305766566025
2010-12-21	0.312876611618	0.035023443271	0.00195485569464	0.0330426339157	0.0711113251445
2011-3-1	0.13072256073	0.0130653380126	0.000219015946117	0.0236810344017	0.0259043041188
2010-12-20	0.459958948608	0.0940092946857	0.0171910483394	0.199504290344	0.292772677276
2011-3-4	0.0399875582734	0.0121210301115	0.000145644441507	0.02532114173	0.0329009356888
2011-2-1	0.0433170814406	0.00431130918785	2.07212300652e-05	0.00591681473351	0.00830949814162
2011-3-3	0.116423788957	0.0383915644451	0.000677798096375	0.0525258936983	0.0636603550335
2011-2-3	0.0823478307446	0.0268036284829	0.000886066770737	0.072016398891	0.0754728805062
2011-2-2	0.0530377911245	0.0069952188094	6.56983483375e-05	0.00960720320023	0.0111369943989
2011-2-4	0.115094123201	0.0143041692675	0.000228181328755	0.0199036454827	0.0300078887284
2011-2-7	0.049419497045	0.013188346226	0.000303258589397	0.0400299646248	0.0458083924723
2011-2-9	0.0345020601346	0.00762114337023	4.53267030014e-05	0.0117964894276	0.0153419896626
2011-2-8	0.0198592789851	0.00430160459784	5.89939521268e-06	0.00596094423393	0.00811391640915
2011-3-9	0.081301261037	0.0147535389545	0.000135033640328	0.0177165276832	0.0233802573291
2010-12-17	0.279545275066	0.0265193186228	0.00101019031375	0.0601511664855	0.072563339621
2010-12-15	0.041354079128	0.0118476426179	5.80829148803e-05	0.0161562827669	0.0208462314024
2010-12-16	0.281958492886	0.0401684666167	0.00174577428677	0.0557551639964	0.0877263624372
2010-10-8	0.335046598122	0.0651865655816	0.0045683406668	0.132886837743	0.173612924709
2010-10-7	0.342929367971	0.0591713648068	0.00431549254015	0.0744652010614	0.154529128713
2010-10-6	0.0582101433848	0.0146539489224	0.000169381182524	0.0251137885634	0.0337346393066
2010-10-5	0.0289997069393	0.00990701296837	3.64327023694e-05	0.0155957830628	0.0183516300825
2010-10-4	0.130875392728	0.0148761999823	0.000173379336882	0.0191700525886	0.0312951009637
2011-1-21	0.224372288261	0.0314235789711	0.00095374251871	0.0384341400717	0.0537877939305
2011-1-20	0.0458290096099	0.00901538228751	4.57960905144e-05	0.0162198488348	0.0185740920924
2011-1-26	0.0363595446794	0.0120861117417	9.40638038847e-05	0.0204596299641	0.0321691050216
2011-1-25	0.10323545581	0.0289402123172	0.000984906483379	0.0682378904309	0.0791680567279
2011-1-24	0.18022149295	0.0379036726346	0.00176285372624	0.0661198063013	0.0898825210652
2011-1-27	0.0494722221323	0.00892948415475	5.6194079863e-05	0.0176736279982	0.0198247678474
2011-1-28	0.0362806310543	0.00656047370654	5.61250120629e-05	0.0101929271212	0.0157795600247
2011-4-19	0.196489118419	0.0544449739536	0.00240799925929	0.0798646693176	0.126413875259
2010-11-12	0.0387217779922	0.0172563146359	7.24608518434e-05	0.0248128250228	0.0272980857323
2010-11-11	0.184450001814	0.035446880027	0.000667394114037	0.052665903063	0.0615207895895
2010-11-10	0.0979833314554	0.0362824081079	0.00106018891356	0.0635972702035	0.0874972634938
2011-1-11	0.0624836103579	0.0202551659898	0.000181470348892	0.0324963918009	0.0398710604875
2011-1-10	0.193406899675	0.0287892117267	0.00082399086662	0.0330810880529	0.0453552158363
2011-1-13	0.118017329514	0.0321766058704	0.00199182619944	0.103205093883	0.108385811405
2011-1-12	0.118521133274	0.0273646070425	0.000757432961358	0.0463308711253	0.0691171276685
2011-2-17	0.0238616480608	0.00618755445658	2.54140407094e-05	0.0101886210861	0.012968271358
2011-2-18	0.145698153908	0.0295817775492	0.00192063710654	0.0837702006776	0.095002661761
2011-1-14	0.0861456263131	0.0197917525932	0.000594445169169	0.0547494032732	0.0608449603853
2010-12-3	0.41008782132	0.153637138205	0.0201035579686	0.304294194649	0.359308991243
2011-2-16	0.0534022714127	0.0111176390641	6.49615749525e-05	0.0176479955004	0.0189409960856
2010-12-2	0.151423163688	0.0257980999512	0.000944643779503	0.0497321502908	0.057814908624
2011-1-17	0.0762409716402	0.0243168117586	0.000428167786489	0.0375451337101	0.063485466675
2011-2-15	0.294125929959	0.0722270293556	0.0100335937879	0.19430701143	0.273146698356
2010-12-1	0.0292328184881	0.00847964381302	2.56506471081e-05	0.0112894173221	0.0159701264422
2011-1-18	0.0416912514029	0.00976883778653	7.78875577972e-05	0.0171672768763	0.0229965702202
2011-2-14	0.0661201459891	0.0193720514214	0.000584840349846	0.0572658463876	0.0607119981545
2011-1-19	0.0547726510859	0.0147007505087	0.000198221968102	0.0221150098348	0.0421556022384
2011-2-11	0.0601077045188	0.00657319765391	3.51645514049e-05	0.0100923176565	0.0110593824631
2011-2-10	0.0137074012627	0.0022734511627	2.7361961926e-06	0.00321609818969	0.00450543370896
2011-4-12	0.0185260189452	0.00534924941435	2.25196968108e-05	0.0101085031955	0.0127137886841
2011-4-11	0.0819953561912	0.016069368709	0.000188588386854	0.0328055905761	0.0378265178655
2011-4-14	0.127372362852	0.026675155698	0.00171050998498	0.0697047865104	0.105503609448
2010-12-9	0.792278158281	0.0194887621369	0.00132728080249	0.0379379420023	0.0484740309849
2011-4-13	0.0407191113842	0.00717104707524	5.02781836377e-05	0.0135270876733	0.0157199325512
2010-12-8	0.0788274803982	0.016863421155	0.000343179752971	0.037732076353	0.04315919928
2010-12-7	0.936389637166	0.0232387408027	0.00177905665907	0.0313861731304	0.0347317945955
2011-4-15	0.0895272457746	0.0203308362237	0.000778497550889	0.0447103261315	0.0746608713234
2010-12-6	0.184378378441	0.0401074636295	0.00290374938415	0.110982743175	0.136013128783
2011-4-18	0.282037680676	0.0665614263841	0.00913823773485	0.180471835847	0.240640968401
2011-3-29	0.0879112225525	0.00498557631382	0.000105477222463	0.00444830510089	0.0062969732937
2011-3-28	0.0475083459322	0.0176644252676	0.000172165248401	0.0324576987247	0.0349254571684
2010-10-25	0.184940649368	0.0248770059631	0.000716330325374	0.0402753137745	0.0440591911112
2010-10-27	0.100051141111	0.0255482248289	0.000231481883082	0.0353483082399	0.0422657276932
2011-3-25	0.156883035158	0.0409289137495	0.0015594505507	0.0682111622044	0.084715052622
2010-10-26	0.088444400681	0.0371230577963	0.000483880505728	0.0562781642323	0.0666555510952
2011-3-24	0.0442954361447	0.0123716682059	0.000121647704034	0.0206119687713	0.0282329497805
