Engine started up
Pred.Date	MaxError	MeanError	ErrorVariance	Q80%	Q90%
2010-12-14	0.884170008154	0.219477834904	0.048493841682	0.405540064207	0.595425516945
2010-12-13	0.810760074793	0.171962587834	0.0362589664606	0.308463183089	0.465484229353
2010-12-10	0.959835658687	0.157203025207	0.030886406777	0.260783779307	0.399674864207
2011-4-8	0.713385263403	0.125697129076	0.0181119174148	0.187024603903	0.295274955792
2011-2-28	0.758028060574	0.109789246845	0.0212666658647	0.148671817372	0.270058681513
2011-4-1	0.700566621233	0.125643274753	0.0189812368385	0.19234013152	0.309247825136
2011-2-21	0.859606344637	0.199691987519	0.0343272468593	0.334502313385	0.455996570214
2011-2-23	0.87048815419	0.0984602065944	0.0184167825026	0.129009808638	0.219628534534
2011-2-22	0.719708153498	0.0984830016487	0.0148768068809	0.136098570154	0.265806569543
2011-4-5	0.782797436837	0.121462849043	0.0191995246495	0.172589408076	0.300982348845
2011-2-25	0.754336017839	0.108633750538	0.0199446183267	0.154421282461	0.292941781325
2011-4-4	0.841406067098	0.115335704356	0.0177063088985	0.170266153492	0.244516110275
2011-2-24	0.632002042431	0.113118825454	0.017571588293	0.164007369416	0.288030337678
2011-4-7	0.753718069065	0.0961010051152	0.0135209808649	0.139499539993	0.248874264748
2011-4-6	0.758751475762	0.0875937480279	0.013817991565	0.119834101417	0.182900552507
2011-3-8	0.717171287797	0.0976478838136	0.0156132372855	0.128821100034	0.233642143917
2010-12-23	0.845277744353	0.129937421879	0.01780394583	0.201629999771	0.31381495105
2011-3-7	0.797333808846	0.121531814466	0.0229470903743	0.180998111288	0.315651960539
2010-12-22	0.932930103369	0.121440731456	0.0205405290737	0.199005380256	0.305881051008
2011-3-2	0.638602783171	0.0897614890048	0.00977118837964	0.145392948623	0.195139278449
2010-12-21	0.826712634019	0.125127426697	0.0210687920117	0.194135564082	0.291208267373
2011-3-1	0.745024880281	0.0852934851344	0.0108322150289	0.1194782389	0.201918262108
2010-12-20	0.969793473917	0.259114483957	0.0496133519204	0.44450657472	0.609864784771
2011-3-4	0.720188382464	0.112718845529	0.0176027514392	0.165721808267	0.30532003289
2011-2-1	0.763790512185	0.112548330866	0.0171745600135	0.159528185601	0.254377396313
2011-3-3	0.624375323112	0.0994289828728	0.0126592677376	0.149419080144	0.229080398896
2011-2-3	0.708935588168	0.0893374800775	0.0117289981353	0.137173355418	0.214286298816
2011-2-2	0.825231979163	0.124896115163	0.0250766081896	0.159927670266	0.332722461789
2011-2-4	0.729942304895	0.133599247095	0.0233188057287	0.219617666944	0.359260425949
2011-2-7	0.751458196746	0.0852363563713	0.0130189332632	0.116427153419	0.199959654128
2011-2-9	0.666790998008	0.105371425166	0.0138838294956	0.147636458949	0.252840289072
2011-2-8	0.809379173446	0.124646283253	0.0204683468824	0.183992612591	0.308959774194
2011-3-9	0.78789353519	0.126585710955	0.0226768306334	0.17696647546	0.338601446587
2010-12-17	0.946366938005	0.290790413857	0.056509992216	0.503462423161	0.627384567798
2010-12-15	0.824032967785	0.186888084988	0.0415420029332	0.326889593896	0.578638413539
2010-12-16	0.907058740633	0.298381911317	0.0601024589504	0.559104227342	0.667757246741
2010-10-8	0.831552362406	0.140382812306	0.0250917740921	0.215430722731	0.337530337594
2010-10-7	0.811511264821	0.165031705952	0.0278710272704	0.260314370123	0.395445944149
2010-10-6	0.920416747239	0.150167568316	0.0259101714299	0.222861146016	0.355250647824
2010-10-5	0.832876486209	0.140665764827	0.0217433853843	0.222399249799	0.344449270509
2010-10-4	0.678685950005	0.143268890754	0.0145250758032	0.232772765788	0.311295302218
2011-1-21	0.686730610192	0.1212984484	0.0200372958688	0.181651177815	0.304406219033
2011-1-20	0.793418362978	0.110877185744	0.0155922788355	0.169553925291	0.273879864927
2011-1-26	0.778925095741	0.123331366041	0.0224284164559	0.174843788651	0.353625004695
2011-1-25	0.70406242295	0.106684007495	0.0136295539523	0.17145336046	0.2454263789
2011-1-24	0.80926874071	0.191891651231	0.0335536240523	0.306264888584	0.464887722532
2011-1-27	0.640838223563	0.123639248064	0.0177703094761	0.184595724075	0.32470822094
2011-1-28	0.867968058297	0.0974553200991	0.0173068836505	0.124013815648	0.207164286461
2011-4-19	0.819192774435	0.126085285215	0.0221730521676	0.191722729748	0.343223812677
2010-11-12	0.964846617775	0.25687808402	0.0561913156496	0.466797950591	0.617923341868
2010-11-11	0.947196066943	0.219397887009	0.0593217181994	0.401888242464	0.655676840115
2010-11-10	0.932707930189	0.262128920463	0.0645947706952	0.499878224562	0.698731859226
2011-1-11	0.842291296492	0.161083388558	0.0316805815688	0.251217960206	0.426307005779
2011-1-10	0.804187626486	0.150187431115	0.026804009964	0.239268781903	0.39513152564
2011-1-13	0.62873518925	0.107209773779	0.0136221848704	0.173805207226	0.255948104863
2011-1-12	0.877213479643	0.12452365571	0.0256754449485	0.18368051496	0.32071294655
2011-2-17	0.690636145084	0.109750128282	0.0152955344506	0.169420139506	0.267165082254
2011-2-18	0.85635142636	0.112138132485	0.0164763159229	0.167583056043	0.288270349997
2011-1-14	0.857321323499	0.172670464877	0.0287200981252	0.268963909529	0.41877554364
2010-12-3	0.923354470508	0.19156018684	0.037478007467	0.365172265384	0.502416490552
2011-2-16	0.608673418204	0.0939417006633	0.0123969705925	0.130099144664	0.211020057387
2010-12-2	0.87531311024	0.151142285123	0.0376004836362	0.243904416426	0.449059194048
2011-1-17	0.782428756778	0.130893812573	0.0209863395558	0.211294973538	0.316861086871
2011-2-15	0.735228608559	0.114040974475	0.0176373994327	0.166088290857	0.277720043024
2010-12-1	0.907593545794	0.18281788925	0.0426968190839	0.321270734225	0.527439916735
2011-1-18	0.715034410433	0.114226229084	0.017879572106	0.160185859722	0.275378872017
2011-2-14	0.877518682489	0.118270628349	0.0227897763875	0.173772912166	0.343133081365
2011-1-19	0.81305482264	0.117820925635	0.0238188159172	0.1596937666	0.305576045034
2011-2-11	0.877010447058	0.114291763777	0.0180864463898	0.161222813173	0.246441499129
2011-2-10	0.761527359406	0.103357219687	0.0169849223522	0.160311324149	0.262992736174
2011-4-12	0.634390232345	0.0959809734491	0.0114556553086	0.142769504984	0.243154343527
2011-4-11	0.734574250488	0.131571407807	0.0190559348284	0.184358243758	0.298245743976
2011-4-14	0.835138268116	0.12228571812	0.0245950612502	0.184204807993	0.299311368529
2010-12-9	0.885288593013	0.135575306802	0.0239828095369	0.221184439751	0.388585176328
2011-4-13	0.526776523659	0.0936100663673	0.0122713181337	0.135480218286	0.236575649871
2010-12-8	0.835386421141	0.174194808089	0.0401743070214	0.301637936506	0.50182614985
2010-12-7	0.908092730776	0.19393270331	0.0491608188507	0.363605105141	0.530500136718
2011-4-15	0.922059825766	0.105799193065	0.0171258431076	0.144265521522	0.271314741137
2010-12-6	0.860255184115	0.160157926625	0.0293072338978	0.237851872145	0.412166563579
2011-4-18	0.931923229426	0.13054521987	0.0235874347239	0.201732430563	0.363222048224
2011-3-29	0.646524485494	0.12788824131	0.0161580730751	0.201807280918	0.318239373549
2011-3-28	0.826143316713	0.136313374347	0.0204093111148	0.218554068652	0.33595424279
2010-10-25	0.947814523658	0.180949499972	0.0424454163916	0.291172665333	0.499550598614
2010-10-27	0.939248095087	0.18434085552	0.0397771024058	0.298384089858	0.483728155623
2011-3-25	0.855562379545	0.146209670142	0.0295806405591	0.2177195421	0.386334718667
2010-10-26	0.840462678923	0.217225180279	0.0466983969332	0.383031252614	0.583130197744
2011-3-24	0.878178013271	0.123417260903	0.0185026183665	0.169670389997	0.305208556209
2010-10-29	0.963785407395	0.20176943207	0.0456202233044	0.350359160228	0.528360573573
2011-3-23	0.7143429889	0.118171851082	0.0176897816299	0.192147334831	0.313190499524
2010-10-28	0.938999867642	0.234334635939	0.0514897538503	0.446002678893	0.608874942138
2011-3-22	0.478712846771	0.0881846181397	0.00885768556802	0.121025471759	0.207669414121
2011-3-21	0.831552006251	0.191818584309	0.0360043127391	0.312115817216	0.49147109683
2011-4-26	0.780440815084	0.143704917515	0.0266202228454	0.215468719772	0.3885432111
2011-3-18	0.878486758185	0.138334066161	0.032576679612	0.201946403436	0.355707652838
2011-4-27	0.907309297914	0.179838097532	0.0403412472617	0.279680491969	0.52662747554
2011-4-28	0.969387964527	0.24121381181	0.0611297773658	0.514503334207	0.63836044813
2011-4-29	0.979568556689	0.28228000141	0.0709381375502	0.543807782001	0.680656270611
2011-4-20	0.755898039052	0.128960824891	0.0237790282203	0.188595944814	0.339719873756
2011-4-21	0.835758373209	0.157158511199	0.0328658216181	0.245631404928	0.465176587436
2011-1-31	0.754384699479	0.115214164961	0.0187810780016	0.160076585799	0.249772921505
2011-3-15	0.56032562616	0.0713563820405	0.0093816434206	0.0954317942529	0.148067625764
2011-3-14	0.706939523646	0.0805023098436	0.0116316373118	0.109320120724	0.158717602316
2011-3-17	0.664486451503	0.106873513278	0.0160420589588	0.166888037009	0.268272096017
2011-3-16	0.607339418345	0.0760634127182	0.0103901737718	0.101213244865	0.167167670112
2011-3-11	0.673256297598	0.103933239482	0.0167698262415	0.167484702818	0.265613328887
2011-3-10	0.664430862756	0.101063577326	0.0130992609604	0.151172489766	0.27031431814
2010-10-11	0.815852814797	0.1103485064	0.0155637505503	0.154421091242	0.230840962684
2010-10-12	0.908106323977	0.145813516023	0.0236930018905	0.211286075172	0.327731144248
2010-11-26	0.921371065655	0.217165846484	0.048085534111	0.417896934818	0.554502359442
2010-11-25	0.906529427401	0.20880725126	0.0421442969712	0.380018525377	0.547082075255
2010-12-30	0.818387451835	0.165429106341	0.0217164613599	0.250954859802	0.376630406804
2010-11-29	0.96527652279	0.17025454476	0.0368984720796	0.303947561114	0.43690911186
2010-12-27	0.909373739654	0.214629620843	0.0406697314948	0.391620513223	0.546287160008
2011-1-5	0.7876209163	0.134005750321	0.021223602611	0.203398092071	0.321618582672
2011-1-6	0.707734863321	0.13737187436	0.018244742523	0.236310331238	0.335932494083
2010-11-30	0.880997360101	0.224876271473	0.0478856031976	0.415563143042	0.599451577774
2010-12-29	0.847658320952	0.135858864328	0.0191597612664	0.214564937329	0.303832141526
2011-1-3	0.893842857644	0.205671372111	0.0429842799055	0.354798911742	0.553177434161
