Engine started up
Pred.Date	MaxError	MeanError	ErrorVariance	Q80%	Q90%
2010-12-14	0.244944493703	0.0321126553653	0.000918992849672	0.0454200924973	0.0548995873201
2010-12-13	0.0956612350901	0.0206127427767	0.000348434847096	0.0260065708768	0.0425116664784
2010-12-10	0.0557375624255	0.0158495947398	0.000192998478939	0.0317636735887	0.0364100804877
2011-4-8	0.0474952486772	0.00846591961087	7.81346006979e-05	0.00896075769373	0.0242204227942
2011-2-28	0.0263482884791	0.00504788155548	1.24651361463e-05	0.00781671195159	0.0101554624972
2011-4-1	0.0822454758405	0.0170466553298	0.000287805624374	0.030761999817	0.0406732632085
2011-2-21	0.163078796017	0.00589260823807	0.000228031223978	0.00473993930594	0.00963222433838
2011-2-23	0.110390278029	0.00945602294629	0.000124750268973	0.014134167108	0.0177327740502
2011-2-22	0.0466237193655	0.0109876742786	0.00012322590864	0.0195863900702	0.0302443810543
2011-4-5	0.0749818111393	0.022245731546	0.000535814975737	0.0432107373515	0.0658365374451
2011-2-25	0.192061829515	0.058854246379	0.0052962721557	0.164590003073	0.177944170979
2011-4-4	0.199644102894	0.0394883589176	0.00171315346261	0.0570991152098	0.0997982182635
2011-2-24	0.0804165736056	0.0197234845622	0.000258564235841	0.0312784067817	0.0398733986668
2011-4-7	0.029324825767	0.00716820536705	3.82685186608e-05	0.0115002161082	0.0178928900152
2011-4-6	0.0208128932578	0.00228794575452	9.68407543934e-06	0.00185258610726	0.00549369576586
2011-3-8	0.05123699954	0.0164044913988	0.000297933918539	0.039328598335	0.042112838176
2010-12-23	0.0251947258792	0.00853904073329	2.80625588476e-05	0.0128106281914	0.0141551672796
2011-3-7	0.166014031844	0.0452845284373	0.00288760726273	0.107872781139	0.132716462152
2010-12-22	0.0153532313641	0.00544097191619	1.39200114329e-05	0.0098433847027	0.0108973665171
2011-3-2	0.0827334008748	0.0170741479288	0.00020978103937	0.0325172480111	0.0339039148679
2010-12-21	0.283780078389	0.0278668143382	0.000876793449652	0.0294647417771	0.0445746891479
2011-3-1	0.125421710065	0.0130126523349	0.000209804350642	0.0245011120802	0.0271981153094
2010-12-20	0.282416260207	0.076366441765	0.00587755213112	0.111551308894	0.195386468994
2011-3-4	0.0184993459192	0.00680518276571	2.21971066298e-05	0.0112269606518	0.0131577825662
2011-2-1	0.0409398592692	0.00365099926327	2.02071844769e-05	0.0047164652246	0.00668499226742
2011-3-3	0.110866973653	0.0341028050078	0.000525117542496	0.0474829254601	0.0609613630587
2011-2-3	0.0579982715117	0.0179601581177	0.000163771481189	0.0291082241639	0.0318999292088
2011-2-2	0.0582159713043	0.00493065362323	7.5709320728e-05	0.00372043072349	0.00779747070052
2011-2-4	0.124911090178	0.0132904691574	0.000225496882019	0.017152687652	0.0284625804972
2011-2-7	0.050839978044	0.0164031954054	0.000384236407857	0.0426631511429	0.0455016651437
2011-2-9	0.0347455811845	0.00506529762013	2.78296608454e-05	0.00632163975647	0.00909066285632
2011-2-8	0.0150439532375	0.00444647320646	1.14266673589e-05	0.00884382642034	0.00999515950679
2011-3-9	0.0885441632058	0.0115780101358	0.000123622491703	0.0153932126235	0.0170235575295
2010-12-17	0.269386141084	0.0352704824242	0.001775409001	0.0805441507229	0.0975704870064
2010-12-15	0.0413666798705	0.00898952195009	3.68451705569e-05	0.01147574494	0.0153496348429
2010-12-16	0.284232889745	0.0339114683156	0.00166687175854	0.0495956666287	0.0778455893776
2010-10-8	0.335015352606	0.0535179195222	0.00442944566795	0.0789088457262	0.163721802476
2010-10-7	0.342952851602	0.0460041671582	0.00418599994155	0.064991893929	0.142050417486
2010-10-6	0.0191354773807	0.00809926594042	2.24541161117e-05	0.0128647214693	0.0164609728528
2010-10-5	0.0289985560594	0.00631032563515	2.21678607487e-05	0.0084328122744	0.0104990111408
2010-10-4	0.130875392728	0.0111962216597	0.000170046790028	0.0139199833241	0.0287071513706
2011-1-21	0.22687692391	0.0233799131853	0.000898398509232	0.0259817699572	0.0470766332762
2011-1-20	0.0393120493725	0.00783521238837	2.34674567522e-05	0.0109878992369	0.0144245270792
2011-1-26	0.0127283510707	0.00561036391697	1.14905086632e-05	0.00874782687971	0.01023891141
2011-1-25	0.095375032643	0.0175626648657	0.000159462128052	0.0245363199371	0.0303940292732
2011-1-24	0.202404002964	0.0310430867655	0.000815289908598	0.0505461381331	0.0601502581466
2011-1-27	0.0485175646576	0.00718632317903	6.05304079237e-05	0.0139698768351	0.0149036750994
2011-1-28	0.0240812672491	0.00521299458626	2.44019367568e-05	0.00801774983872	0.0109439140084
2011-4-19	0.189330593556	0.0449358307616	0.00121063042661	0.0716886232021	0.087963078525
2010-11-12	0.0392649976237	0.0167582886827	9.3366805485e-05	0.0269128553144	0.0286578256303
2010-11-11	0.173989401265	0.0220068332715	0.000458884413081	0.023535868956	0.0451929553608
2010-11-10	0.121214581345	0.0254424953325	0.000570163009259	0.0361335589222	0.0604302934073
2011-1-11	0.076887786233	0.0163688361906	0.000128737537298	0.0219098566666	0.0288932933011
2011-1-10	0.197877822146	0.026225386075	0.000879641550083	0.0332161527856	0.0410489468933
2011-1-13	0.0778561807747	0.0237129430228	0.000591136888837	0.0514657943939	0.0551457893521
2011-1-12	0.116894175415	0.0206855559956	0.000419417798694	0.0347437496911	0.0487446197931
2011-2-17	0.0241262264078	0.0036298151635	1.07742223567e-05	0.00514851440969	0.00598241663926
2011-2-18	0.0623804866769	0.0220240931179	0.000431570372143	0.0470435466746	0.0505303534568
2011-1-14	0.0866142091709	0.0189994135339	0.000263497816486	0.0309404587567	0.0415099995423
2010-12-3	0.413569941423	0.127040711626	0.0104315452037	0.193543350927	0.291904420969
2011-2-16	0.0592148785258	0.011302455175	8.26002558632e-05	0.018647692614	0.0246566039978
2010-12-2	0.151848836563	0.0232442134356	0.000612642864935	0.036087867475	0.0456446248324
2011-1-17	0.0805516297287	0.0167087809511	0.000178084206801	0.0243007961694	0.0300891081135
2011-2-15	0.118513441267	0.040143222227	0.00145496493479	0.0884392881318	0.0981477749483
2010-12-1	0.0246031052	0.00569517409229	1.8628572417e-05	0.007523429819	0.0114648176031
2011-1-18	0.0815599839849	0.0116730817966	0.000113357162361	0.0198497794589	0.0262621533063
2011-2-14	0.0277758427084	0.0101595263593	7.90575990366e-05	0.0203502257751	0.0254745401946
2011-1-19	0.0253119554094	0.00959230404354	3.19271450817e-05	0.0150284553073	0.0173092653712
2011-2-11	0.0665729249561	0.00503029787963	2.57663568611e-05	0.00610731865984	0.00771339863718
2011-2-10	0.0129925137779	0.00235612133002	4.08261872987e-06	0.0039642990414	0.00545764251757
2011-4-12	0.0206835927749	0.00650792042034	3.65738702474e-05	0.0141220020615	0.0151750772478
2011-4-11	0.0929988416759	0.0116179677655	6.08095689439e-05	0.0149792420458	0.0158729946195
2011-4-14	0.0649039352203	0.0167601961105	0.000398695522701	0.0362890502985	0.0513447807283
2010-12-9	0.787766163088	0.0104365382934	0.000925297524786	0.0127693033074	0.0154056568442
2011-4-13	0.0490757820056	0.00548455455267	4.30693299457e-05	0.00959639615814	0.0136299842915
2010-12-8	0.0790476760876	0.0136501739431	0.000262012867496	0.0226958605756	0.0345094041666
2010-12-7	0.918952007259	0.0209774193725	0.00154107416944	0.0320008325716	0.0372478715539
2011-4-15	0.0924447492364	0.0298142107549	0.00134508447347	0.0808590590777	0.0892027971731
2010-12-6	0.223379049933	0.0526151631176	0.00404933028754	0.117749987028	0.157724203502
2011-4-18	0.184221587882	0.0456717902118	0.00318453720237	0.115825573538	0.133631543617
2011-3-29	0.10292217845	0.00466734625411	0.000119556224265	0.00409140516331	0.00595883195189
2011-3-28	0.0883479930639	0.0304925641904	0.000963973801227	0.0701881594294	0.0806379473217
2010-10-25	0.184959141652	0.0157220973265	0.000577819769025	0.0147535977733	0.0365372553137
2010-10-27	0.110776984145	0.0209933534697	0.000247579298808	0.0274822281432	0.0415036766725
2011-3-25	0.0468641582764	0.0189633076798	0.000127739031991	0.0278382529544	0.0320826878166
2010-10-26	0.0888391282286	0.0246364007884	0.000259019115612	0.0340272694199	0.047167722092
2011-3-24	0.0209002805937	0.00828662115611	2.77568962382e-05	0.013081693647	0.0155117526278
2010-10-29	0.445125826838	0.0382048984057	0.00224933143788	0.0523316817903	0.11883796088
2011-3-23	0.111047094145	0.0147810579912	0.0001733692792	0.0241630696643	0.0280382573192
2010-10-28	0.0652750924566	0.0192748896733	9.72853735226e-05	0.0259577174151	0.0340549969938
2011-3-22	0.164655580984	0.0184102311752	0.000504864022567	0.0195422624492	0.0237843007773
2011-3-21	0.113264545907	0.0142116567037	0.000188969004608	0.0284939825702	0.0308342536529
2011-4-26	0.0273308778086	0.00695512294104	3.19522131667e-05	0.0122106656044	0.013964008789
2011-3-18	0.168866041294	0.0560785039424	0.00231159907906	0.105765799832	0.120499634822
2011-4-27	0.197114442474	0.029284713874	0.000595127415287	0.0390342825901	0.0620876964615
2011-4-28	0.0962755249587	0.0291313830669	0.000320289813018	0.0475121099258	0.054100245762
2011-4-29	0.149007798429	0.0202686939427	0.000675511195305	0.0191083039	0.0448189044825
